CustomerKey,SalesQuantity,UnitPrice,Education,Gender,MaritalStatus,YearlyIncome,Occupation,SalesAmount,Sum of DiscountAmount,Age
6812,82,404.9,Bachelors,F,M,40000,Professional,30085,3510,37
6813,82,403.9,Bachelors,F,M,40000,Professional,29745,3539,37
7005,82,396.7,Bachelors,F,M,40000,Professional,29581,3324,35
7006,82,395.1,Bachelors,F,M,40000,Professional,27781,3321,37
7691,39,382.0,Bachelors,M,M,40000,Professional,14165,735,75
8339,82,406.5,Bachelors,F,M,40000,Professional,29009,3273,37
8340,83,403.3,Bachelors,M,M,40000,Professional,30243,3228,35
8341,81,398.9,Bachelors,F,M,40000,Professional,29892,2995,35
8342,82,399.8,Bachelors,M,M,40000,Professional,29941,3005,36
8475,82,405.2,Bachelors,F,S,40000,Professional,30276,2949,37
8476,82,411.9,Bachelors,F,M,40000,Professional,31060,3055,37
8477,81,411.8,Bachelors,F,M,40000,Professional,29420,3055,36
8478,83,400.1,Bachelors,M,M,40000,Professional,30246,2962,37
9911,81,410.2,Bachelors,F,M,40000,Professional,28921,3118,38
9912,82,416.2,Bachelors,F,M,40000,Professional,30976,3153,38
9913,82,413.7,Bachelors,F,M,40000,Professional,30784,3140,37
10088,80,396.3,Bachelors,F,S,40000,Professional,28953,3020,38
11501,79,401.9,Bachelors,M,S,40000,Professional,29263,2876,37
11502,79,401.9,Bachelors,M,S,40000,Professional,28878,2877,37
11503,80,399.7,Bachelors,F,S,40000,Professional,29083,2896,38
11504,77,407.2,Bachelors,F,M,40000,Professional,27252,2969,38
11665,81,417.9,Bachelors,F,M,40000,Professional,30796,3058,38
11666,78,410.7,Bachelors,M,S,40000,Professional,29170,2980,37
11667,79,423.7,Bachelors,F,M,40000,Professional,30399,3078,37
11668,80,419.2,Bachelors,M,S,40000,Professional,30529,3005,37
11669,81,423.4,Bachelors,F,M,40000,Professional,31244,3052,37
11670,80,416.4,Bachelors,F,S,40000,Professional,30332,2983,37
12205,34,422.9,Bachelors,F,S,40000,Professional,12658,677,40
12921,79,396.4,Bachelors,M,S,40000,Professional,28396,2920,37
12922,79,396.3,Bachelors,M,S,40000,Professional,28460,2919,37
12923,79,393.8,Bachelors,M,M,40000,Professional,28365,2887,37
12924,80,381.8,Bachelors,M,S,40000,Professional,27805,2741,37
12925,76,381.8,Bachelors,F,S,40000,Professional,27340,2741,37
13090,79,411.6,Bachelors,M,M,40000,Professional,29771,3062,37
13091,79,401.9,Bachelors,F,S,40000,Professional,27702,2996,37
13092,81,407.8,Bachelors,M,M,40000,Professional,30003,3029,38
13093,80,407.7,Bachelors,F,M,40000,Professional,29781,3028,38
14412,34,430.9,Bachelors,F,S,40000,Professional,14614,448,36
14479,79,417.8,Bachelors,F,M,40000,Professional,30733,2718,38
14480,80,425.0,Bachelors,M,M,40000,Professional,31568,2759,38
14481,79,416.5,Bachelors,M,S,40000,Professional,30558,2684,38
14635,79,406.8,Bachelors,F,S,40000,Professional,28085,2643,38
14636,79,404.1,Bachelors,M,M,40000,Professional,30018,2671,38
14637,80,402.2,Bachelors,M,S,40000,Professional,29505,2668,38
14926,34,373.2,Bachelors,F,M,40000,Professional,12322,366,26
15001,34,399.8,Bachelors,M,S,40000,Professional,12995,599,43
15323,34,380.3,Bachelors,M,S,40000,Professional,12296,633,35
15344,34,373.6,Bachelors,F,S,40000,Professional,12072,630,37
15543,34,389.6,Bachelors,M,M,40000,Professional,12289,957,25
15551,33,379.8,Bachelors,M,S,40000,Professional,11634,924,27
15617,34,357.2,Bachelors,M,M,40000,Professional,11187,958,42
15855,80,404.4,Bachelors,M,S,40000,Professional,29785,2570,38
15856,81,400.6,Bachelors,F,M,40000,Professional,29861,2592,38
16285,34,381.7,Bachelors,F,M,40000,Professional,11938,1041,36
16449,34,397.4,Bachelors,M,S,40000,Professional,12572,940,38
16475,34,396.5,Bachelors,F,S,40000,Professional,12452,1031,27
16532,34,350.0,Bachelors,F,S,40000,Professional,11083,817,39
16796,79,408.9,Bachelors,F,S,40000,Professional,29839,2677,38
16797,80,406.7,Bachelors,M,S,40000,Professional,29892,2642,38
16798,81,405.2,Bachelors,M,M,40000,Professional,30202,2621,37
16799,81,409.0,Bachelors,M,M,40000,Professional,30456,2676,38
17102,34,390.8,Bachelors,M,S,40000,Professional,12376,912,26
17152,34,393.0,Bachelors,F,S,40000,Professional,12424,938,40
17355,33,420.8,Bachelors,M,S,40000,Professional,11513,976,37
17356,34,417.2,Bachelors,M,S,40000,Professional,13233,952,36
17394,79,412.5,Bachelors,M,S,40000,Professional,28884,2679,35
17395,81,418.4,Bachelors,F,M,40000,Professional,31150,2741,35
17396,80,409.8,Bachelors,M,S,40000,Professional,30104,2679,35
17397,79,410.1,Bachelors,F,S,40000,Professional,30072,2679,38
17398,79,415.9,Bachelors,F,M,40000,Professional,30726,2741,37
17669,34,366.2,Bachelors,M,S,40000,Professional,11546,903,36
17849,34,364.0,Bachelors,M,S,40000,Professional,11564,812,35
17850,34,364.0,Bachelors,M,S,40000,Professional,11564,812,34
17856,32,359.9,Bachelors,F,S,40000,Professional,10658,854,37
18072,33,376.9,Bachelors,F,S,40000,Professional,11618,818,26
18073,32,377.9,Bachelors,F,S,40000,Professional,11640,822,27
18074,33,378.2,Bachelors,F,S,40000,Professional,11660,822,26
18090,33,388.0,Bachelors,M,S,40000,Professional,11965,838,23
18132,33,352.3,Bachelors,M,S,40000,Professional,10914,713,40
18133,33,361.0,Bachelors,F,S,40000,Professional,11154,758,37
18154,33,376.4,Bachelors,M,S,40000,Professional,11555,867,43
18348,32,397.6,Bachelors,M,M,40000,Professional,11973,751,38
18361,75,426.0,Bachelors,M,S,40000,Professional,27684,2728,36
18367,78,421.6,Bachelors,M,S,40000,Professional,29944,2677,37
18368,79,419.5,Bachelors,M,S,40000,Professional,30462,2676,37
18369,78,419.6,Bachelors,M,S,40000,Professional,30411,2678,37
18370,79,422.5,Bachelors,M,S,40000,Professional,30685,2695,37
18389,78,429.3,Bachelors,M,M,40000,Professional,29622,2764,37
18390,80,428.3,Bachelors,M,M,40000,Professional,31509,2759,37
18391,77,418.2,Bachelors,F,S,40000,Professional,28587,2673,37
18392,78,420.4,Bachelors,F,S,40000,Professional,30071,2692,35
18393,80,437.2,Bachelors,F,M,40000,Professional,32128,2849,38
18399,79,427.6,Bachelors,M,S,40000,Professional,30997,2781,36
18400,77,430.1,Bachelors,F,S,40000,Professional,29005,2781,36
5,36,472.2,Bachelors,F,S,80000,Professional,14816,2297,33
2121,36,504.3,Bachelors,M,M,80000,Professional,16792,2245,38
4730,36,497.6,Bachelors,F,M,90000,Professional,15114,2193,31
5103,36,377.1,Bachelors,M,S,40000,Professional,13257,748,39
5616,36,486.8,Bachelors,F,S,80000,Professional,15434,2034,30
5707,36,476.5,Bachelors,F,M,80000,Professional,14316,2082,46
6065,36,478.8,Bachelors,F,M,90000,Professional,15314,2165,35
6279,36,471.4,Bachelors,F,M,90000,Professional,15440,2068,32
6587,36,423.1,Bachelors,F,S,40000,Professional,14032,779,37
7213,36,518.0,Bachelors,M,M,90000,Professional,16841,2236,30
7285,36,497.4,Bachelors,M,S,100000,Professional,16083,2262,35
7565,36,345.5,Bachelors,M,S,40000,Professional,10744,650,37
7590,36,385.3,Bachelors,F,S,40000,Professional,12944,709,39
7726,36,500.5,Bachelors,F,S,90000,Professional,15060,2179,35
7731,36,491.9,Bachelors,M,M,90000,Professional,16005,2188,45
7737,36,477.9,Bachelors,F,S,90000,Professional,14227,2015,43
7741,36,488.1,Bachelors,M,M,80000,Professional,14378,2084,44
8091,36,497.6,Bachelors,M,S,80000,Professional,15864,2160,29
8132,36,374.9,Bachelors,M,S,40000,Professional,12928,637,37
8561,36,499.1,Bachelors,M,M,90000,Professional,16307,2106,32
8576,36,490.7,Bachelors,M,S,80000,Professional,15717,2159,37
8598,36,517.3,Bachelors,M,M,90000,Professional,15576,2284,36
8957,36,481.6,Bachelors,F,M,80000,Professional,14293,2168,29
8958,36,486.4,Bachelors,M,S,90000,Professional,14386,2157,28
8974,36,511.6,Bachelors,M,M,90000,Professional,14922,2187,33
9227,36,497.3,Bachelors,F,M,90000,Professional,15858,2044,36
9240,36,513.5,Bachelors,F,M,90000,Professional,16318,2167,35
9247,36,504.1,Bachelors,F,M,100000,Professional,16015,2134,36
9248,36,493.3,Bachelors,F,S,100000,Professional,15704,2056,36
9255,36,506.0,Bachelors,F,S,80000,Professional,16119,2097,39
9606,36,506.9,Bachelors,M,S,80000,Professional,15998,2252,28
9608,36,506.9,Bachelors,F,S,80000,Professional,15998,2252,30
9619,36,500.2,Bachelors,F,S,80000,Professional,15802,2204,32
9620,36,495.4,Bachelors,M,S,80000,Professional,15657,2178,33
10170,36,535.7,Bachelors,F,M,90000,Professional,17030,2257,32
10180,36,511.1,Bachelors,F,M,80000,Professional,16238,2160,36
10186,36,521.6,Bachelors,M,M,80000,Professional,16599,2180,36
10205,36,511.1,Bachelors,F,S,100000,Professional,16186,2215,38
10211,36,495.3,Bachelors,M,S,80000,Professional,15690,2139,38
10218,36,507.9,Bachelors,F,S,90000,Professional,16089,2195,43
10225,36,527.8,Bachelors,M,M,90000,Professional,16669,2332,46
10553,36,539.5,Bachelors,M,M,80000,Professional,17206,2216,27
10554,36,513.1,Bachelors,M,M,90000,Professional,16334,2138,27
10555,36,499.8,Bachelors,F,S,80000,Professional,15854,2138,31
10556,36,499.8,Bachelors,M,S,90000,Professional,15854,2138,28
10557,36,502.3,Bachelors,F,S,90000,Professional,15865,2218,28
10562,36,498.6,Bachelors,M,S,90000,Professional,15795,2157,30
10564,36,515.7,Bachelors,F,S,80000,Professional,16332,2232,32
10878,36,509.5,Bachelors,M,S,80000,Professional,16079,2262,26
10882,36,504.4,Bachelors,F,S,80000,Professional,15901,2257,29
10883,36,524.1,Bachelors,M,S,90000,Professional,16610,2257,27
10886,36,537.3,Bachelors,M,S,90000,Professional,17039,2305,28
10888,36,527.3,Bachelors,F,M,80000,Professional,16679,2305,31
10948,36,532.2,Bachelors,F,M,90000,Professional,16854,2305,33
10966,36,538.0,Bachelors,F,M,80000,Professional,17046,2322,38
10979,36,520.2,Bachelors,F,M,90000,Professional,16539,2188,36
10989,36,495.2,Bachelors,F,M,80000,Professional,15618,2210,39
10991,36,482.4,Bachelors,M,S,80000,Professional,15226,2140,38
10992,36,489.1,Bachelors,F,M,80000,Professional,15466,2140,39
10998,36,535.2,Bachelors,M,M,80000,Professional,16933,2335,46
10999,36,535.2,Bachelors,M,M,90000,Professional,16933,2335,46
11846,36,526.5,Bachelors,M,M,80000,Professional,16651,2304,26
11847,36,526.5,Bachelors,M,S,80000,Professional,16651,2304,28
11848,36,536.0,Bachelors,F,S,80000,Professional,16880,2416,29
11850,36,540.0,Bachelors,M,M,80000,Professional,16995,2444,31
11857,36,550.2,Bachelors,M,M,80000,Professional,17321,2487,33
11930,36,528.8,Bachelors,F,S,90000,Professional,16712,2324,35
11931,36,512.7,Bachelors,M,M,90000,Professional,16132,2324,35
11945,36,507.6,Bachelors,F,M,90000,Professional,15966,2306,44
11946,36,514.5,Bachelors,F,M,90000,Professional,16177,2344,44
11948,36,504.5,Bachelors,F,S,40000,Professional,15875,2288,70
12172,36,410.2,Bachelors,M,M,40000,Professional,14241,622,36
12193,36,405.8,Bachelors,F,M,40000,Professional,13931,678,39
12206,36,409.5,Bachelors,F,S,40000,Professional,14093,649,39
12207,36,399.5,Bachelors,M,S,40000,Professional,13805,577,40
12365,36,386.6,Bachelors,F,S,40000,Professional,13347,570,39
12388,36,425.2,Bachelors,M,S,40000,Professional,14686,622,43
12389,36,425.2,Bachelors,F,S,40000,Professional,14686,622,44
12390,36,410.2,Bachelors,M,M,40000,Professional,14174,594,43
12428,36,514.1,Bachelors,M,M,80000,Professional,16320,2188,38
12429,36,527.5,Bachelors,F,M,80000,Professional,16704,2284,38
12430,36,524.7,Bachelors,F,S,90000,Professional,16624,2264,37
12531,36,492.7,Bachelors,M,S,100000,Professional,15523,2214,38
12534,36,492.2,Bachelors,M,S,90000,Professional,15476,2244,44
12864,36,426.4,Bachelors,M,S,40000,Professional,14893,456,36
12865,36,428.0,Bachelors,F,S,40000,Professional,14953,456,37
12888,36,418.2,Bachelors,M,S,40000,Professional,14595,460,39
12897,36,408.3,Bachelors,F,S,40000,Professional,14327,372,40
13259,36,417.1,Bachelors,F,S,40000,Professional,14576,439,27
13260,36,413.3,Bachelors,M,S,40000,Professional,14473,405,27
13322,36,396.1,Bachelors,M,S,40000,Professional,13805,455,40
14017,36,412.0,Bachelors,M,S,40000,Professional,14437,395,27
14024,36,420.7,Bachelors,F,S,40000,Professional,14744,400,23
14025,36,421.8,Bachelors,M,S,40000,Professional,14784,400,24
14090,36,380.6,Bachelors,F,S,40000,Professional,13355,345,44
14092,36,393.6,Bachelors,M,S,40000,Professional,13817,354,43
93,37,492.7,Bachelors,F,M,90000,Professional,14981,2381,34
103,37,499.9,Bachelors,F,S,80000,Professional,16488,2408,39
453,37,486.8,Bachelors,F,S,80000,Professional,16063,2365,29
465,37,481.6,Bachelors,M,M,90000,Professional,15984,2259,31
466,37,487.3,Bachelors,M,M,90000,Professional,16188,2303,31
688,37,355.1,Bachelors,M,S,40000,Professional,11683,1147,38
766,37,483.4,Bachelors,M,M,80000,Professional,15872,2170,36
767,37,490.4,Bachelors,F,S,90000,Professional,14642,2175,36
768,37,484.4,Bachelors,F,S,90000,Professional,16206,2174,36
769,37,487.7,Bachelors,M,M,90000,Professional,15541,2193,36
1345,37,468.1,Bachelors,F,S,80000,Professional,15374,2152,28
1349,37,471.5,Bachelors,M,M,90000,Professional,15653,2173,28
1351,37,474.1,Bachelors,M,M,90000,Professional,15796,2158,29
1687,37,482.4,Bachelors,F,S,90000,Professional,14905,2146,30
1693,37,463.3,Bachelors,M,S,80000,Professional,15237,2038,32
1997,37,495.3,Bachelors,F,M,90000,Professional,14875,2127,32
2115,37,499.4,Bachelors,F,S,100000,Professional,16105,2251,36
2122,37,503.9,Bachelors,F,M,80000,Professional,16867,2252,38
2131,37,511.9,Bachelors,M,M,90000,Professional,17104,2211,43
2625,37,506.8,Bachelors,F,S,80000,Professional,16982,2187,29
2626,37,508.6,Bachelors,M,M,90000,Professional,17118,2197,30
2630,37,518.5,Bachelors,F,M,90000,Professional,17384,2258,31
2631,37,518.5,Bachelors,F,S,90000,Professional,17384,2258,31
2956,37,507.0,Bachelors,M,M,90000,Professional,15594,2312,33
2965,37,484.6,Bachelors,F,S,90000,Professional,14630,2195,37
2966,37,484.6,Bachelors,M,M,90000,Professional,15892,2195,37
3058,37,496.4,Bachelors,M,M,90000,Professional,15115,2158,45
3061,37,491.0,Bachelors,M,M,80000,Professional,16486,2117,38
3211,37,501.5,Bachelors,F,M,80000,Professional,16550,2122,27
3222,37,510.7,Bachelors,M,S,80000,Professional,16305,2212,31
3223,37,495.5,Bachelors,F,S,80000,Professional,16207,2190,32
3224,37,507.1,Bachelors,M,M,80000,Professional,16971,2236,31
3227,37,514.4,Bachelors,F,S,90000,Professional,16386,2272,31
3229,37,505.7,Bachelors,M,S,80000,Professional,16875,2269,32
3231,37,510.9,Bachelors,M,S,90000,Professional,16766,2266,32
3309,37,480.6,Bachelors,F,S,100000,Professional,15693,2090,37
4126,37,489.0,Bachelors,M,S,80000,Professional,16237,2080,28
4131,37,497.8,Bachelors,M,S,90000,Professional,15860,2169,30
4140,37,496.9,Bachelors,M,M,80000,Professional,15241,2097,32
4226,37,510.5,Bachelors,F,M,90000,Professional,17203,2188,44
4596,37,487.0,Bachelors,M,M,90000,Professional,16189,2039,37
4597,37,495.7,Bachelors,M,S,90000,Professional,16681,2097,37
4725,37,494.5,Bachelors,M,S,90000,Professional,14990,2208,29
4732,37,488.3,Bachelors,M,S,80000,Professional,16004,2142,32
4785,37,485.3,Bachelors,F,M,90000,Professional,16324,2109,36
4795,37,501.6,Bachelors,F,M,80000,Professional,16856,2127,38
4796,37,496.6,Bachelors,F,M,80000,Professional,16708,2091,38
4798,37,502.3,Bachelors,M,M,80000,Professional,16264,2135,38
5613,37,487.3,Bachelors,F,S,90000,Professional,16063,2037,26
5615,37,487.2,Bachelors,F,M,80000,Professional,14842,2037,31
5617,37,483.7,Bachelors,M,S,90000,Professional,16272,2034,27
5621,37,493.8,Bachelors,M,M,90000,Professional,16635,2072,28
6247,37,483.5,Bachelors,M,S,90000,Professional,16191,2176,30
6248,37,484.6,Bachelors,M,M,90000,Professional,15854,2176,30
6324,37,474.9,Bachelors,M,M,100000,Professional,15426,2220,44
6333,37,471.7,Bachelors,M,S,90000,Professional,14073,2214,43
7192,37,512.5,Bachelors,F,M,80000,Professional,16787,2174,28
7194,37,512.5,Bachelors,M,S,90000,Professional,16787,2174,26
7201,37,504.1,Bachelors,M,M,90000,Professional,16419,2233,28
7206,37,499.4,Bachelors,F,M,90000,Professional,16295,2181,29
7209,37,507.4,Bachelors,F,M,90000,Professional,16573,2202,30
7216,37,527.7,Bachelors,F,S,90000,Professional,17275,2251,34
7217,37,527.7,Bachelors,F,M,90000,Professional,17275,2251,33
7247,37,495.7,Bachelors,M,M,90000,Professional,16205,2137,31
7273,37,498.9,Bachelors,F,M,90000,Professional,16323,2135,34
7274,37,499.9,Bachelors,F,M,90000,Professional,16352,2142,34
7275,37,499.9,Bachelors,F,M,90000,Professional,16352,2142,37
7283,37,501.9,Bachelors,F,S,100000,Professional,16284,2287,37
7284,37,497.4,Bachelors,F,S,100000,Professional,16143,2262,38
7288,37,501.4,Bachelors,F,M,40000,Professional,16266,2284,70
7290,37,482.8,Bachelors,F,M,80000,Professional,15688,2174,39
7294,37,495.8,Bachelors,M,M,90000,Professional,16119,2227,44
7295,37,495.8,Bachelors,F,M,90000,Professional,16119,2227,44
7296,37,489.9,Bachelors,F,M,90000,Professional,15899,2227,44
7599,37,391.5,Bachelors,M,S,40000,Professional,14130,735,40
7696,37,515.7,Bachelors,M,M,90000,Professional,16963,2117,32
7725,37,500.5,Bachelors,F,M,80000,Professional,16339,2179,35
7729,37,495.7,Bachelors,M,M,100000,Professional,16153,2188,38
7732,37,493.9,Bachelors,M,S,90000,Professional,16143,2131,43
7738,37,477.1,Bachelors,M,S,100000,Professional,15643,2009,43
8088,37,501.9,Bachelors,F,M,80000,Professional,16390,2182,28
8090,37,497.5,Bachelors,F,S,90000,Professional,16248,2160,27
8092,37,510.0,Bachelors,M,S,80000,Professional,16640,2230,30
8093,37,509.2,Bachelors,M,S,80000,Professional,16615,2226,30
8095,37,509.2,Bachelors,M,S,90000,Professional,16615,2226,29
